Actual,Predicted
-1,-0.9994297196383816
-1,-1.028405142333412
-1,-1.00080000983107
-1,-1.0004649340006635
-1,-0.9997770468017295
-1,-1.0021250855304353
-1,-0.9997770468017295
-1,-1.0026239133466288
-1,-0.9993918994360494
-1,-0.9997268942118246
-1,-0.9990821374658488
-1,-0.9931881550496495
-1,-0.9994718284804518
-1,-0.9990766285167592
-1,-0.9989259525328104
-1,-0.9991957703173747
-1,-0.9994131991651908
-1,-0.999724413608083
-1,-0.9990058815772125
-1,-0.9906227216931136
-1,-0.9913367830592699
-1,-1.0120032917952961
-1,-0.9990766285167592
-1,-1.0031451971991794
-1,-1.0021421756633386
-1,-0.9915155042877166
-1,-1.0042873386045585
-1,-0.9994297196383816
-1,-1.008565328956558
-1,-0.9983778062729072
-1,-1.001790009700029
-1,-1.0025531664070833
-1,-1.00080000983107
-1,-1.00181130942917
-1,-0.999748274995597
-1,-0.9997133667926504
-1,-0.9989259525328104
-1,-0.9998069043108582
-1,-1.006626201119544
-1,-0.9998069043108582
-1,-1.0021421756633386
-1,-0.999625041865677
-1,-1.023945376963078
-1,-1.0195891044445258
-1,-0.9972435399793343
-1,-1.0044296970815854
-1,-1.0019250911027775
-1,-0.9990316895461141
-1,-1.0080410689659478
-1,-0.9997269752664563
-1,-0.9985948908334691
-1,-0.9994131991651908
-1,-0.9990766285167592
-1,-0.9980175963829724
-1,-0.9997770468017295
-1,-1.0021421756633386
-1,-0.9993918994360494
-1,-1.0170749879025476
-1,-0.9992788446389065
-1,-1.000588077594905
-1,-1.001396023324481
-1,-0.9972131060051606
-1,-0.999625041865677
-1,-1.0021421756633386
-1,-1.0044748214762884
-1,-1.0025531664070833
-1,-1.001790009700029
-1,-0.9990821374658488
-1,-0.9995822487942478
-1,-0.9985948908334691
-1,-0.9931881550496495
-1,-1.0005429069091347
-1,-1.1601232058811526
-1,-0.9931881550496495
-1,-1.0022637034566937
-1,-1.0024732373626808
-1,-0.9994131991651908
-1,-1.0161505571377385
-1,-0.9915155042877166
-1,-1.0025531664070833
-1,-0.9995558323992101
-1,-1.0127880145616603
-1,-0.9998069043108586
-1,-0.992046944154531
-1,-0.9994172132962553
-1,-0.9983778062729072
-1,-0.998234680943534
-1,-0.9998282040399994
-1,-1.0024539222408486
-1,-0.9993284098102075
-1,-1.0006273542510242
-1,-1.0385919380090471
-1,-0.9999959713335473
-1,-0.9983108158064918
-1,-0.9951672155912918
-1,-0.9848569477252415
-1,-1.0008374225172036
-1,-0.9990058815772125
-1,-1.0020916466889738
-1,-0.9988122881017912
-1,-1.0316379757024667
-1,-1.0061897405142934
-1,-1.0023717162320664
-1,-1.002451856578909
-1,-1.0062479141869096
-1,-1.0118243017824333
-1,-0.9985948908334691
-1,-0.9994172132962553
-1,-1.0023595729316608
7,6.8435002629358745
-1,-1.0105894812957141
-1,-0.9989259525328104
-1,-0.9997269752664563
-1,-0.9983778062729072
-1,-1.0101374975452937
-1,-0.9993918994360494
-1,-1.015591911965875
-1,-0.9959809626628381
-1,-0.9995396931291705
-1,-0.9985948908334691
-1,-0.9994718284804518
-1,-0.9993678960292418
-1,-0.9994718284804518
-1,-1.0019250911027775
-1,-0.9983778062729072
-1,-0.9983778062729072
-1,-0.8416842227546695
-1,-0.9984520782118561
-1,-0.9983778062729072
-1,-0.9990058815772125
-1,-1.000588077594905
-1,-0.9994718284804518
-1,-0.9983778062729072
-1,-0.9983778062729072
-1,-1.0001923384665132
-1,-0.9888334277727383
-1,-0.9584885997231071
-1,-1.0072785214945175
-1,-1.0024732373626808
-1,-0.9994931282095927
-1,-0.9981594943667356
-1,-0.9994297196383816
-1,-1.000588077594905
-1,-0.9984414344441408
-1,-0.9994718284804518
-1,-0.9993678960292418
-1,-1.0059651392757167
-1,-0.9998023778581256
-1,-1.0241186813135064
-1,-1.0025531664070833
-1,-1.0021421756633386
-1,-0.9993284098102075
-1,-0.9994131991651908
-1,-1.000588077594905
-1,-1.0057561409899898
-1,-1.0232306907786983
-1,-1.000568043092868
-1,-1.0270838359697452
-1,-1.0084253655327458
-1,-1.0019250911027775
-1,-0.995091487469645
-1,-0.9990187288946377
-1,-0.9988122881017912
-1,-0.9990058815772125
-1,-0.9983651715075791
-1,-1.0019250911027775
-1,-0.9990821374658488
-1,-1.0025531664070833
-1,-0.9963688462921918
-1,-0.9990766285167592
-1,-0.9994718284804518
-1,-0.9994718284804518
-1,-0.9985948908334691
-1,-0.9904666072884567
-1,-0.9985948908334691
-1,-0.9983778062729072
-1,-1.000588077594905
-1,-1.0026239133466288
-1,-0.9990058815772125
-1,-0.999748274995597
11,11.767000820209198
-1,-1.007928421652472
-1,-0.999724413608083
-1,-1.0023595729316608
-1,-0.9996346105645775
-1,-0.9988244314021962
-1,-1.0090109319177283
-1,-1.0026239133466288
-1,-0.9993918183814183
-1,-1.007928421652472
-1,-1.0019250911027775
-1,-0.9975344227440553
-1,-0.9989045717490381
-1,-0.9997269752664563
-1,-0.9994718284804518
-1,-1.006626201119544
-1,-0.9990058815772125
-1,-0.9904349196592788
-1,-0.9998610394256128
-1,-0.9985948908334691
-1,-0.9993918994360494
-1,-0.9999160422891449
-1,-1.0060369282924044
-1,-0.9998069043108582
-1,-0.9979541807638354
-1,-0.9994131991651908
-1,-0.9994931282095927
-1,-1.0019250911027775
-1,-0.9990766285167592
-1,-1.0021421756633386
-1,-1.0160924493623023
-1,-0.999748274995597
-1,-0.9992835079769411
-1,-0.9966035313207712
-1,-0.9998069043108582
-1,-1.0105789386688386
-1,-0.9985948908334691
-1,-0.9986456716872777
-1,-1.001790009700029
-1,-1.0025531664070833
-1,-0.9996092761539833
-1,-0.9989259525328101
-1,-0.9984437575079927
-1,-1.0077052069365973
-1,-0.9983778062729072
-1,-0.9999959713335473
-1,-1.001396023324481
-1,-0.9923674275628698
-1,-1.000024301579181
-1,-1.3348841907070597
-1,-0.9990766285167592
-1,-0.9992788446389065
-1,-1.0178426558280216
-1,-0.9969161346646099
-1,-0.9985948908334691
-1,-1.0080410689659478
-1,-0.9983778062729072
-1,-0.9996092761539833
-1,-0.9997133667926504
-1,-1.0025531664070833
-1,-0.9950444475488379
-1,-0.999625041865677
-1,-1.0019250911027775
-1,-0.9993705186522773
-1,-0.9988016443340764
-1,-1.0067348842737616
-1,-0.9977352611249497
-1,-1.0026239133466288
-1,-0.9983778062729072
-1,-0.999748274995597
-1,-1.005038563954134
-1,-1.001790009700029
-1,-0.9989259525328104
-1,-1.0021421756633386
-1,-0.9993918183814183
-1,-0.9997268942118246
-1,-0.995211926381679
-1,-1.0051706185278153
-1,-0.9983778062729072
-1,-1.0021421756633386
-1,-0.9953690638254747
-1,-0.9993918183814183
-1,-0.9997268942118246
-1,-0.9881655267550163
-1,-0.9993497905939794
-1,-0.9983778062729072
-1,-1.0062531465904714
-1,-0.9999959713335473
-1,-0.9998282040399994
-1,-0.9985948908334691
-1,-1.0015648812128424
-1,-1.0077052069365973
-1,-0.9985948908334691
-1,-0.9993678960292418
-1,-0.9994131991651908
-1,-0.9924336683448538
-1,-0.9904773394299964
-1,-0.9990821374658488
-1,-0.999007686139307
-1,-0.9987219275759135
-1,-0.9990766285167592
-1,-0.9993497905939794
-1,-1.0026239133466288
-1,-1.0111499145071265
-1,-1.0019250911027775
-1,-0.9993497905939794
-1,-0.9983778062729072
-1,-0.999441970971323
-1,-0.9985948908334691
-1,-0.9990058815772125
-1,-0.9994931282095927
-1,-0.9985443618591033
-1,-0.9953690638254747
-1,-0.9993918183814183
-1,-1.0062531465904714
-1,-0.9990058815772125
-1,-0.9901266751438664
-1,-0.9997268942118246
-1,-0.9994718284804518
-1,-0.9994718284804518
-1,-1.0177857235900587
-1,-0.9998145211585309
-1,-1.00308697795904
-1,-1.0063360429995978
-1,-1.002473237362681
-1,-1.0059651392757167
-1,-1.0023595729316608
-1,-0.9886331529682639
-1,-1.0021421756633386
-1,-1.0157637392056815
-1,-0.9947747219312771
-1,-1.0019250911027775
-1,-0.9983778062729072
-1,-0.9990766285167592
-1,-0.9915000290583061
-1,-0.9997269752664563
-1,-0.9985948908334691
-1,-0.9985948908334691
-1,-0.9854299538864693
-1,-0.9993642037181477
-1,-1.0026239133466288
-1,-0.9972441891210607
-1,-0.9898938043811819
-1,-0.9998282040399994
-1,-1.0016578221026675
-1,-1.0019250911027775
-1,-1.0019250911027775
-1,-1.0039479593982952
-1,-1.0044296970815854
-1,-0.9990058815772125
-1,-0.9991637366581432
-1,-0.9997770468017295
-1,-0.999748274995597
-1,-0.9983778062729072
-1,-0.9985948908334691
-1,-1.0105316081321707
-1,-0.9991329183196577
-1,-1.0019233029384447
-1,-0.9994718284804518
-1,-0.9994931282095927
-1,-1.0126364710226414
-1,-0.9988694860095101
-1,-0.9994931282095927
-1,-0.9993918994360494
-1,-0.9994168369117942
-1,-1.0019250911027775
-1,-0.999748274995597
-1,-0.995526185232128
-1,-0.9950722316064261
-1,-1.0025531664070833
-1,-0.9969161346646099
-1,-0.9994168369117942
-1,-1.00080000983107
-1,-1.0053098569983343
-1,-0.9975344227440553
-1,-1.0024022914076078
-1,-0.9994718284804518
-1,-0.9985948908334691
-1,-0.998716418626824
-1,-1.0019250911027775
-1,-0.9996835586224222
-1,-0.9988122881017912
-1,-0.9993918183814183
-1,-1.0032504572642704
-1,-0.999441970971323
-1,-1.0171068795752531
-1,-1.0076445529720572
-1,-0.999748274995597
-1,-0.9989045717490381
-1,-1.0026239133466288
-1,-1.0021421756633386
-1,-1.0019250911027775
-1,-1.001790009700029
-1,-1.000024301579181
-1,-1.002451856578909
-1,-0.9990058815772125
-1,-0.9953690638254747
-1,-1.0019250911027775
-1,-0.9844622826834076
-1,-0.9918757141776519
-1,-1.0001692566814138
-1,-0.9993918994360494
-1,-0.9991992157411445
-1,-0.9994718284804518
-1,-0.9844252111763967
-1,-1.0059651392757167
-1,-1.0021421756633386
-1,-0.9998282040399994
-1,-1.0005274142969198
-1,-1.0057561409899898
-1,-0.9994297196383816
-1,-0.9999959713335473
-1,-0.9998282040399994
-1,-0.9999959713335473
-1,-0.9993678960292418
-1,-1.0019250911027775
-1,-0.9991990461425191
-1,-0.9992482694633654
-1,-1.0239988510546896
-1,-0.9504222671294984
-1,-1.0033707189183243
-1,-0.9988122881017912
-1,-0.9991992157411445
-1,-1.0024732373626808
-1,-1.002473237362681
-1,-1.0000807891676307
-1,-0.9985948908334691
-1,-1.0219489344214323
-1,-0.9913548215070872
-1,-0.9983778062729072
-1,-1.0015903170433424
-1,-1.0019250911027775
-1,-0.9985948908334691
-1,-0.9973093868767955
-1,-0.9751126840926083
-1,-0.9994931282095927
-1,-1.0025531664070833
-1,-0.9997770468017295
-1,-0.9994931282095927
-1,-1.0021421756633386
-1,-0.9990766285167592
-1,-0.9994172132962553
-1,-1.0021421756633386
-1,-1.0019250911027775
-1,-0.9990058815772125
-1,-1.0019250911027775
-1,-0.9992567347524451
-1,-0.9998069043108582
-1,-0.996139482017314
-1,-1.0090109319177283
-1,-0.9990766285167592
-1,-1.0001829712325387
-1,-0.9985948908334691
-1,-0.9949894428460324
-1,-0.999007686139307
-1,-0.9990766285167592
-1,-0.9998069043108582
-1,-1.0019250911027775
-1,-0.9972441891210607
-1,-1.023945376963078
-1,-1.0021421756633386
-1,-0.9988122881017912
-1,-0.9569825690545762
-1,-0.9985948908334691
-1,-0.9992482694633654
-1,-1.00181130942917
-1,-0.995526185232128
-1,-0.999893916360645
-1,-0.9985948908334691
-1,-0.998716418626824
-1,-0.9998282040399994
-1,-1.0058907267182176
-1,-1.0019250911027775
-1,-1.0115412989696435
-1,-0.9994931282095927
-1,-0.9985948908334691
-1,-0.9997269752664563
-1,-0.9990766285167592
-1,-0.9996346105645775
-1,-1.0021421756633386
-1,-1.0076943865434953
-1,-0.9985948908334691
-1,-0.9988016443340764
-1,-1.0067348842737616
-1,-0.9993678960292418
-1,-0.9988016443340764
-1,-0.9988244314021962
-1,-0.9988122881017912
-1,-0.9994297196383816
-1,-0.9996092761539833
-1,-0.9990766285167592
-1,-1.0059465953733606
-1,-1.0028497645235448
-1,-0.9989045717490381
-1,-1.0026239133466288
-1,-0.9994931282095927
-1,-0.9988122881017912
-1,-0.9994931282095927
-1,-1.0161505571377385
-1,-1.0021421756633386
-1,-0.9993918994360494
-1,-0.9966035313207712
-1,-0.9983778062729072
-1,-0.9994297196383816
-1,-1.000588077594905
-1,-0.9986429595391755
-1,-0.9997269752664563
-1,-0.9998282040399994
-1,-1.0112645492751278
-1,-0.9982852424631767
-1,-1.000588077594905
-1,-0.999446694420923
-1,-0.9983778062729072
-1,-0.9983778062729072
-1,-1.002473237362681
-1,-1.001790009700029
-1,-0.9994718284804518
-1,-0.9992788446389065
-1,-1.0078595093233662
-1,-0.9989259525328104
-1,-0.9857966392546925
-1,-0.9985948908334691
-1,-0.9997770468017295
-1,-0.9978115545777413
-1,-0.9983778062729072
-1,-0.9999959713335473
-1,-0.9993918994360494
-1,-0.9990766285167592
-1,-1.0021421756633386
-1,-0.9953690638254747
-1,-1.002403391239256
-1,-0.9988122881017912
-1,-0.9997269752664563
-1,-0.9991116185905162
-1,-1.0059651392757167
-1,-1.010521240338462
-1,-0.9985948908334691
-1,-0.9983778062729072
-1,-0.9983778062729072
-1,-0.9994297196383816
-1,-1.0019250911027775
-1,-1.00181130942917
-1,-1.0077109205342307
-1,-0.9989259525328101
-1,-0.9999160422891449
-1,-0.9985948908334691
-1,-0.999007686139307
-1,-1.0104211535419354
-1,-0.9866692093078747
-1,-0.9998282040399994
-1,-0.9983778062729072
-1,-0.9998282040399994
-1,-0.9867234721556468
-1,-1.0021421756633386
-1,-1.002473237362681
-1,-0.9993918994360494
-1,-1.0019250911027775
-1,-0.9993918994360494
-1,-0.9948253533142023
-1,-0.9988016443340764
-1,-1.000391980055724
-1,-0.995731763509072
-1,-1.0063360429995978
-1,-1.036751751403234
-1,-1.0021421756633386
-1,-1.00272099648137
-1,-0.999748274995597
-1,-1.0172505820837876
-1,-0.9983778062729072
-1,-1.0019250911027775
-1,-0.9661099472697413
-1,-0.9983778062729072
-1,-0.9998946615053725
-1,-0.9990766285167592
-1,-0.9997064335826055
-1,-1.0019250911027775
-1,-0.9728888929316819
-1,-1.0019250911027775
-1,-1.008611611689435
-1,-0.9983778062729072
-1,-0.998716418626824
-1,-0.9848515557444593
-1,-1.0019250911027775
-1,-0.999724413608083
-1,-1.0005274142969198
-1,-0.9985948908334691
-1,-1.002451856578909
-1,-1.014062336260139
-1,-0.9983778062729072
-1,-0.9997268942118246
-1,-0.9985926374531185
-1,-0.9985916741217249
-1,-1.0021421756633386
-1,-0.9989259525328104
-1,-1.0024732373626808
-1,-0.9998946615053725
-1,-0.9990766285167592
-1,-1.0021421756633386
-1,-0.9983778062729072
-1,-0.9990766285167592
-1,-1.0063360429995978
-1,-1.0019250911027775
-1,-0.9990187288946377
-1,-1.0059651392757167
-1,-0.992046944154531
-1,-1.002451856578909
-1,-1.0023595729316608
-1,-0.9994718284804518
-1,-1.0232306907786983
-1,-0.9048858886788024
-1,-0.9972535234416596
-1,-0.9988122881017912
-1,-0.9985948908334691
-1,-0.9988016443340764
-1,-0.9993918994360494
-1,-1.0007072832954267
-1,-1.0063562530637362
-1,-0.9997268942118246
-1,-0.7473370575413416
-1,-0.999893916360645
-1,-0.9983778062729072
-1,-0.9998069043108582
-1,-1.0019250911027775
-1,-0.9993918994360494
-1,-0.9908401512717265
-1,-0.9990187288946377
-1,-0.994175426620773
-1,-0.998234680943534
-1,-1.0021421756633386
-1,-1.0101374975452937
-1,-1.0219489344214323
-1,-0.9994931282095927
-1,-1.0251856910187322
-1,-0.9983778062729072
-1,-0.9992482694633654
-1,-0.9987219275759135
-1,-0.9908313393640261
-1,-0.999748274995597
-1,-1.0019250911027775
-1,-1.0059651392757167
-1,-0.9875452554916285
-1,-1.0082173678025648
-1,-0.9918757141776519
-1,-0.9968183782254916
-1,-0.9988122881017912
-1,-0.9984414344441408
-1,-1.0101374975452937
-1,-0.9994131991651908
-1,-1.00080000983107
-1,-0.9989259525328104
-1,-0.9504222671294984
-1,-1.0020533816557535
-1,-0.9865115743465716
-1,-0.999467994150064
-1,-0.9994131991651908
-1,-1.0072785214945175
-1,-0.999467994150064
-1,-0.9985948908334691
-1,-1.0026239133466288
-1,-0.998234680943534
-1,-0.9989045717490381
-1,-0.9999443725347784
-1,-0.9995650890908088
-1,-0.9998282040399994
-1,-1.0014297998100938
-1,-0.9988016443340764
-1,-0.9989021090307277
-1,-1.0003047748799796
-1,-0.9983778062729072
-1,-0.9994718284804518
-1,-0.9990766285167592
-1,-0.9998282040399994
-1,-1.0019250911027775
-1,-0.9990058815772125
-1,-0.9992804767532534
-1,-0.9996092761539833
-1,-1.0063256752058884
-1,-1.0019250911027775
-1,-1.0038520597098493
-1,-0.9923674275628698
-1,-1.0093312666311154
-1,-0.9989259525328104
-1,-0.9983778062729072
-1,-1.0195891044445258
-1,-1.0022828472180385
-1,-0.9994931282095927
-1,-1.0003706803265828
-1,-0.9988016443340764
-1,-1.0315137905727645
-1,-1.0059651392757167
-1,-1.0004649340006635
-1,-0.9990766285167592
-1,-1.017080792723447
-1,-0.9996092761539833
-1,-0.9993497905939794
-1,-1.003410299953896
-1,-0.9716562821120527
-1,-0.9985948908334691
-1,-1.0021250855304353
-1,-0.9991116185905162
-1,-0.9983778062729072
-1,-1.0021421756633386
-1,-1.0077360858447262
-1,-1.0016578221026675
-1,-0.9898938043811819
-1,-1.0021421756633386
-1,-0.9985948908334691
-1,-1.000024301579181
-1,-0.999893916360645
-1,-1.0026239133466288
-1,-1.0061897405142934
-1,-0.9988122881017912
-1,-1.00181130942917
-1,-0.9989259525328104
-1,-0.9999160422891449
-1,-1.0075285743657634
-1,-0.9939659213729676
-1,-0.9993678960292418
-1,-1.001190112701694
-1,-1.0157962995759962
-1,-0.998730535472564
-1,-1.0025531664070833
-1,-0.9993284098102075
-1,-0.9983177922801865
-1,-0.9990058815772125
-1,-0.9994297196383816
-1,-1.0019250911027775
-1,-1.0005274142969198
-1,-1.0073818093020475
-1,-0.9993918183814183
-1,-0.9997770468017295
-1,-0.9993497905939794
-1,-1.0026239133466288
-1,-0.9983778062729072
-1,-1.0004717946260155
-1,-0.9997269752664563
-1,-0.999748274995597
-1,-1.0165550083728792
-1,-0.9999160422891449
-1,-1.0042873386045585
-1,-0.9970590300285491
-1,-1.001790009700029
-1,-1.0021250855304353
-1,-0.9988016443340764
-1,-1.0016578221026675
-1,-0.9898938043811819
-1,-1.0171068795752531
-1,-1.0021421756633386
-1,-0.9994297196383816
-1,-1.000609377324046
-1,-1.0015648812128424
-1,-1.0025531664070833
-1,-0.9990766285167592
-1,-0.9999959713335473
-1,-0.9996346105645775
-1,-0.9999443725347784
-1,-0.9990529892752555
-1,-0.9988694860095101
-1,-0.9890252855744235
-1,-0.9994718284804518
-1,-0.9994297196383816
-1,-1.0019250911027775
-1,-0.9999160422891449
-1,-0.9973093868767955
-1,-1.0020533816557535
-1,-0.9997770468017295
-1,-0.9998282040399994
-1,-0.9995849805898035
-1,-0.9994168369117942
-1,-1.0131441989522063
-1,-0.9997269752664563
-1,-1.0024732373626808
-1,-0.9998282040399994
-1,-0.9993497905939794
-1,-0.9978115545777413
-1,-0.9990766285167592
-1,-0.9990766285167592
-1,-0.9988016443340764
-1,-1.0331290250927714
-1,-0.9983778062729072
-1,-0.999724413608083
-1,-0.9988122881017912
-1,-0.9994718284804518
-1,-0.9996167195373727
-1,-1.000072340766394
-1,-1.0026239133466288
-1,-1.0059651392757167
-1,-0.9993497905939794
-1,-0.998716418626824
-1,-0.99525500090737
-1,-0.9988122881017912
-1,-0.9983778062729072
-1,-0.9988989830595367
-1,-0.9990570034063201
-1,-1.0021421756633386
-1,-0.9999045868282687
-1,-1.0019250911027775
-1,-0.99525500090737
-1,-0.9997268942118246
-1,-1.0019578397743156
-1,-1.0019250911027775
-1,-0.9999160422891449
-1,-1.0024732373626808
-1,-1.0019250911027775
-1,-0.9983778062729072
-1,-1.0057561409899898
-1,-1.0021421756633386
-1,-1.0026239133466288
-1,-0.9989259525328104
-1,-0.9993678960292418
-1,-1.0026792975525025
-1,-1.0019250911027775
-1,-0.9990821374658488
-1,-0.9997269752664563
-1,-0.9996167195373727
-1,-0.9983778062729072
-1,-0.9992482694633654
-1,-0.9983778062729072
-1,-1.036751751403234
-1,-0.9999959713335473
-1,-0.9963688462921918
-1,-1.0021421756633386
-1,-1.0021421756633386
-1,-1.0076445529720572
-1,-0.9983778062729072
-1,-1.0059651392757167
-1,-1.0004649340006635
-1,-1.002451856578909
-1,-0.9976008241637173
-1,-0.9983778062729072
-1,-0.995526185232128
-1,-1.0080668331486833
-1,-1.0019250911027775
-1,-0.9985948908334691
-1,-1.0219489344214323
-1,-1.0113632865072457
-1,-0.9990058815772125
-1,-1.0004323108872402
-1,-1.0048058498237642
-1,-1.0051728244874507
