EVENT_TIME,TRADE_ID,PRICE,QUANTITY,PRICE Scaled,QUANTITY Scaled
10.10.23 11:37:37,3234595905,27565.79,0.00036,0.0,0.4583333333333335
10.10.23 11:37:37,3234595906,27565.8,0.00025,0.11111111112404615,0.0
10.10.23 11:37:37,3234595907,27565.85,0.00049,0.6666666666860692,1.0000000000000002
10.10.23 11:37:37,3234595908,27565.86,0.00036,0.7777777778101154,0.4583333333333335
10.10.23 11:37:37,3234595909,27565.88,0.00033,1.0,0.33333333333333326
