TRADE_ID,PRICE,QUANTITY,BUYER_ORDER_ID,SELLER_ORDER_ID,TRADE_TIME,IS_BUYER_MARKET_MAKER,TRADE_YEAR,TRADE_MONTH,TRADE_DAY,TRADE_HOUR,TRADE_MINUTE,TRADE_SECOND
3234650354,0.6640537513997913,0.0004040728918998143,22680851576,22680851433,2023-10-10 12:47:39,0,2023,10,10,12,47,39
3234650355,0.6640537513997913,0.00010992411165032733,22680851660,22680851433,2023-10-10 12:47:40,0,2023,10,10,12,47,40
3234650356,0.6640537513997913,1.7302869426440413e-05,22680851669,22680851433,2023-10-10 12:47:40,0,2023,10,10,12,47,40
3234650357,0.6639676113360622,0.0037079031365013187,22680818497,22680851698,2023-10-10 12:47:41,1,2023,10,10,12,47,41
3234650358,0.6639676113360622,2.4427580366739406e-05,22680848133,22680851698,2023-10-10 12:47:41,1,2023,10,10,12,47,41
3234650359,0.6639676113360622,0.006997483959222226,22680851607,22680851698,2023-10-10 12:47:41,1,2023,10,10,12,47,41
3234650360,0.6640537513997913,0.005020885581213562,22680851705,22680851433,2023-10-10 12:47:41,0,2023,10,10,12,47,41
3234650493,0.643638556292558,0.00011603100674201217,22671819461,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650490,0.6446722370574776,7.226492525160408e-05,22671809698,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650491,0.6446722370574776,2.4427580366739406e-05,22680848288,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650492,0.6446722370574776,3.257010715565254e-05,22680848353,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650494,0.643638556292558,3.257010715565254e-05,22680848380,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650495,0.6432939960375563,2.4427580366739406e-05,22680848317,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650496,0.6430355758463406,0.00010890629580171318,22678284700,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650497,0.6426048755276383,3.257010715565254e-05,22680848401,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650498,0.642174175208936,4.071263394456567e-05,22671997850,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650499,0.6419157550176635,2.4427580366739406e-05,22680847488,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650500,0.6415711947627187,3.257010715565254e-05,22680848424,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650501,0.6405375139977707,2.4427580366739406e-05,22680847758,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650502,0.6405375139977707,3.257010715565254e-05,22680848456,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650503,0.6404513739340416,3.7659186398723245e-05,22671924569,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650504,0.6403652338702841,5.496205582516366e-05,22671692956,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650505,0.640279093806555,3.460573885288082e-05,22671821039,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650506,0.6395038332328511,3.257010715565254e-05,22680848473,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650507,0.6392454130416354,1.8320685275054554e-05,22671691228,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650508,0.6391592729778779,2.035631697228284e-05,22671809047,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650509,0.6391592729778779,2.4427580366739406e-05,22680847896,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650510,0.6388147127229331,4.8855160733478806e-05,22680850477,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650511,0.6384701524679315,3.257010715565254e-05,22680848493,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650512,0.6381255922129583,0.003612228446731589,22679117295,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650513,0.6381255922129583,0.0010167980327655277,22680573724,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650514,0.6377810319579851,2.4427580366739406e-05,22680848174,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650515,0.6374364717029835,3.257010715565254e-05,22680848511,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650516,0.6370057713842812,3.9694818095951534e-05,22671809770,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650517,0.6366612111293364,1.8320685275054554e-05,22671808926,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650518,0.6366612111293364,5.496205582516366e-05,22671808933,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650519,0.6366612111293364,0.00021272351236035564,22671945903,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650520,0.6364027909380923,2.4427580366739406e-05,22680848225,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650521,0.6364027909380923,3.257010715565254e-05,22680848519,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650522,0.6363166508743632,2.239194866951112e-05,22671821043,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650523,0.6363166508743632,6.819366185714751e-05,22671928042,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650524,0.6361443707468482,2.035631697228284e-05,22671735765,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650525,0.6361443707468482,0.00021984822330065466,22671934573,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650526,0.6360582306830906,4.8855160733478806e-05,22680850348,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650527,0.6358859505556325,2.239194866951112e-05,22671881346,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650528,0.6358859505556325,7.837182034328893e-05,22671881347,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650529,0.6353691101731727,3.257010715565254e-05,22680848528,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650530,0.635024549918171,2.4427580366739406e-05,22680848256,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650531,0.634335429408253,3.257010715565254e-05,22680848352,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650532,0.6341631492807664,0.0001944028270853011,22675840805,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650533,0.6339047290895223,0.0016570042015438228,22680851120,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650534,0.6337324489620357,4.783734488486467e-05,22680850349,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650535,0.6336463088982782,2.4427580366739406e-05,22680848282,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650536,0.6334740287707916,0.0007175601732729701,22671925738,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650537,0.6333878887070625,0.007546086701625247,22680851558,22678087400,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650538,0.6333878887070625,0.010950680715239552,22680851558,22680851877,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650539,0.633301748643305,3.257010715565254e-05,22680848384,22680851877,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650540,0.6322680678783854,2.4427580366739406e-05,22680848297,22680851877,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650541,0.6322680678783854,3.257010715565254e-05,22680848409,22680851877,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650542,0.6318373675596831,3.867700224733739e-05,22671691178,22680851877,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650543,0.6317512274959256,0.0008183239422857701,22680754227,22680851877,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650544,0.6315789473684674,3.562355470149496e-05,22671735633,22680851877,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650545,0.6313205271771949,4.8855160733478806e-05,22672007709,22680851877,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650546,0.6312343871134658,3.257010715565254e-05,22680848440,22680851877,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650547,0.6309759669222217,2.035631697228284e-05,22671931921,22680851877,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650548,0.6308898268584926,2.4427580366739406e-05,22680848320,22680851877,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650549,0.6306314066672769,0.03703831873106862,22680851588,22680851877,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650550,0.6302007063485746,3.257010715565254e-05,22680848467,22680851877,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650551,0.6299422861573021,1.9338501123668698e-05,22671944448,22680851877,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650552,0.6296838659660864,1.8320685275054554e-05,22671824518,22680851877,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650553,0.6295115858385998,0.0003684493371983193,22672013024,22680851877,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650554,0.6295115858385998,0.01558683190567697,22672896815,22680851877,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650555,0.6295115858385998,0.050889774614858475,22672896815,22672138135,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650556,0.6295115858385998,0.007497231540891769,22672896815,22680740431,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650557,0.6295115858385998,1.8320685275054554e-05,22673644061,22680740431,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650558,0.6295115858385998,0.0003684493371983193,22678646709,22680740431,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650559,0.6295115858385998,1.8320685275054554e-05,22680607504,22680740431,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650560,0.6295115858385998,2.4427580366739406e-05,22680848337,22680740431,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650561,0.6291670255836266,3.257010715565254e-05,22680848476,22680740431,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650562,0.6283056249461936,0.0029730400938019082,22680851680,22680740431,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650563,0.6283056249461936,0.008141508973064522,22680851680,22680851892,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650564,0.6282194848824361,2.4427580366739406e-05,22680085042,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650565,0.628133344818707,2.4427580366739406e-05,22680847484,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650566,0.628133344818707,3.257010715565254e-05,22680848501,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650567,0.6279610646912204,2.035631697228284e-05,22671808627,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650568,0.6270996640537874,3.257010715565254e-05,22680848513,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650569,0.6270135239900299,0.0017455541803732533,22673535598,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650570,0.6268412438625433,3.867700224733739e-05,22671913395,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650571,0.6267551037988142,2.4427580366739406e-05,22680847503,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650572,0.62649668360757,1.8320685275054554e-05,22678194559,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650573,0.6260659832888393,3.257010715565254e-05,22680848524,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650574,0.6253768627788929,2.4427580366739406e-05,22680847866,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650575,0.6250323025239197,3.257010715565254e-05,22680848536,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650576,0.6249461624601906,0.00021068788066312734,22671908723,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650577,0.6240847618227292,3.460573885288082e-05,22671808686,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650578,0.6239986217590001,2.4427580366739406e-05,22680847966,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650579,0.6237402015677844,0.00038473439077614557,22671927437,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650580,0.6234817813765403,0.0005557274533433214,22680682232,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650581,0.6229649409940805,4.071263394456567e-05,22671809724,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650582,0.6227065208028364,3.66413705501091e-05,22680842032,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650583,0.6226203807391073,2.4427580366739406e-05,22680848201,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650584,0.6212421397192145,2.4427580366739406e-05,22680848248,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650585,0.6208975794642413,3.66413705501091e-05,22671734937,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650586,0.6208975794642413,1.8320685275054554e-05,22676981755,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650587,0.620294599018024,2.3409764518125265e-05,22680709406,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650588,0.6201223188905374,4.1730449793179816e-05,22671944437,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650589,0.6198638986993217,2.4427580366739406e-05,22680848267,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650593,0.6183133775519423,8.24430837377455e-05,22671953914,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650590,0.6190886381256178,1.8320685275054554e-05,22671806925,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650591,0.6184856576794289,0.00020356316972282838,22672341181,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650592,0.6184856576794289,2.4427580366739406e-05,22680848286,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650594,0.6181410974244272,2.748102791258183e-05,22680633131,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650595,0.617796537169454,2.035631697228284e-05,22671817728,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650596,0.6172796967870227,6.921147770576165e-05,22671734923,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650597,0.6171074166595361,8.24430837377455e-05,22671819480,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650598,0.6171074166595361,2.4427580366739406e-05,22680848301,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650599,0.6165044362133187,1.8320685275054554e-05,22671881177,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650600,0.6161598759583455,8.447871543497378e-05,22671735910,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650601,0.616073735894588,6.31045826140768e-05,22671614907,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650602,0.6157291756396148,2.4427580366739406e-05,22680848323,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650603,0.6155568955121282,0.0003694671530469335,22680851592,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650604,0.6152984753208841,4.783734488486467e-05,22680851740,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650605,0.6146093548109377,0.005800532521251994,22680851750,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650606,0.6145232147471802,2.239194866951112e-05,22671806926,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650607,0.6145232147471802,3.257010715565254e-05,22671806933,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650608,0.6145232147471802,2.035631697228284e-05,22671806939,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650609,0.6140063743647488,0.00012824479692538187,22671619807,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650610,0.6136618141097756,0.00035419991531772133,22671997190,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650611,0.6132311137910449,4.8855160733478806e-05,22680851745,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650612,0.612628133344856,2.137413282089698e-05,22671734252,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650613,0.6124558532173694,4.4783897339022235e-05,22671880757,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650614,0.6123697131535835,0.012250431553919812,22680851240,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650615,0.6122835730898544,1.9338501123668698e-05,22671615473,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650616,0.6122835730898544,8.24430837377455e-05,22671693030,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650617,0.6122835730898544,3.9694818095951534e-05,22671693039,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650618,0.6122835730898544,1.9338501123668698e-05,22671930246,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650619,0.6122835730898544,1.9338501123668698e-05,22672004845,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650620,0.6122835730898544,0.00015877927238380614,22673103597,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650621,0.6122835730898544,2.137413282089698e-05,22676573489,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650622,0.6122835730898544,0.005961347425333029,22680530356,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650623,0.6122835730898544,0.002771512555776308,22680850559,22680851914,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650624,0.6122835730898544,0.004634115558740187,22680850559,22678680380,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650625,0.6121112929623678,0.00016895743086994757,22671806936,22678680380,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650626,0.6121112929623678,0.00015267237729212128,22671806943,22678680380,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650627,0.6116805926436655,4.580171318763638e-05,22671825523,22678680380,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650628,0.6112498923249632,0.0003175585447676122,22672010457,22678680380,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650629,0.6110776121974482,0.00011806663843924046,22671935936,22678680380,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650630,0.6105607718149884,2.3409764518125265e-05,22680243063,22678680380,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650631,0.6097855112412844,0.00034503957268019407,22671938196,22678680380,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650632,0.6094409509863112,0.0030524297299938112,22680849217,22678680380,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650633,0.6090102506676089,4.987297658209295e-05,22672333975,22678680380,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650634,0.6084072702213916,2.3409764518125265e-05,22680813969,22678680380,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650635,0.6080627099664184,5.1908608279321225e-05,22671809248,22678680380,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650636,0.6079765699026893,7.124710940298994e-05,22671937530,22678680380,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650637,0.6078042897752027,4.1730449793179816e-05,22671809731,22678680380,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650638,0.6068567490740122,6.921147770576165e-05,22672008213,22678680380,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650639,0.6062537686277949,1.9338501123668698e-05,22671735902,22678680380,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650640,0.6062537686277949,3.7659186398723245e-05,22671735921,22678680380,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650641,0.6062537686277949,1.9338501123668698e-05,22671735938,22678680380,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650642,0.6062537686277949,0.002504844803439403,22680850560,22678680380,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650643,0.6062537686277949,0.0049007833110770935,22680850560,22678688591,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650644,0.605650788181606,3.562355470149496e-05,22680847747,22678688591,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650645,0.605650788181606,3.562355470149496e-05,22680847748,22678688591,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650646,0.6052200878629037,0.006789849526104941,22680850899,22678688591,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650647,0.6049616676716596,2.239194866951112e-05,22671735672,22680852099,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650648,0.603755706779225,4.987297658209295e-05,22680846982,22680852099,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650649,0.602205185631874,4.071263394456567e-05,22671735893,22680852099,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650650,0.602205185631874,1.9338501123668698e-05,22671735915,22680852099,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650651,0.602205185631874,4.37660814904081e-05,22671809221,22680852099,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650652,0.6009130846757103,1.8320685275054554e-05,22671734262,22680852099,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650653,0.6009130846757103,2.0356316972282836e-06,22671913394,22680852099,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650654,0.6009130846757103,3.460573885288082e-05,22671913394,22677200135,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650655,0.6009130846757103,7.53183727974465e-05,22671940531,22677200135,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650656,0.6009130846757103,6.819366185714751e-05,22672328025,22677200135,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650657,0.6007408045482237,5.292642412793537e-05,22671808702,22677200135,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650658,0.6007408045482237,1.8320685275054554e-05,22671808703,22677200135,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650659,0.6007408045482237,0.00011806663843924046,22671808713,22677200135,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650660,0.6007408045482237,4.274826564179395e-05,22671929540,22677200135,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650661,0.6007408045482237,2.035631697228284e-05,22673662215,22677200135,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650662,0.6007408045482237,0.009630573559587012,22680850754,22677200135,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650663,0.6008269446119527,0.00032875451910236776,22680852350,22680852214,2023-10-10 12:47:42,0,2023,10,10,12,47,42
3234650361,0.6639676113360622,4.987297658209295e-05,22680851647,22680851732,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650362,0.6639676113360622,2.6463212063967688e-05,22680851667,22680851732,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650363,0.6640537513997913,0.017303887242289026,22680851734,22680851433,2023-10-10 12:47:42,0,2023,10,10,12,47,42
3234650364,0.6639676113360622,7.633618864606064e-05,22680851667,22680851775,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650365,0.6639676113360622,0.0027012832622219326,22680851667,22680851787,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650366,0.6639676113360622,0.005540989479855388,22680851668,22680851787,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650367,0.6639676113360622,0.0002188304074520405,22680851723,22680851787,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650368,0.6639676113360622,0.0007155245415757418,22680851723,22680851789,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650369,0.6639676113360622,0.005945062371755202,22680851723,22680851805,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650370,0.6639676113360622,0.0010208692961599843,22680851772,22680851805,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650371,0.6639676113360622,4.987297658209295e-05,22680851802,22680851805,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650372,0.6635369110173315,3.562355470149496e-05,22680847370,22680851805,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650373,0.663450770953574,2.137413282089698e-05,22680768028,22680851805,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650374,0.6632784908260874,3.257010715565254e-05,22680848419,22680851805,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650375,0.6631923507623583,3.66413705501091e-05,22680839241,22680851805,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650376,0.6629339305711426,3.562355470149496e-05,22680847386,22680851805,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650377,0.6625893703161694,2.4427580366739406e-05,22680848205,22680851824,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650378,0.6623309501249253,3.562355470149496e-05,22680847403,22680851824,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650379,0.6622448100611678,3.257010715565254e-05,22680848450,22680851824,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650380,0.6617279696787364,3.562355470149496e-05,22680847427,22680851824,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650381,0.6612111292962481,2.4427580366739406e-05,22680848243,22680851824,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650382,0.6612111292962481,3.257010715565254e-05,22680848461,22680851824,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650383,0.6604358687225726,0.0008305377324691398,22680851664,22680851824,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650384,0.6603497286588436,2.137413282089698e-05,22680768036,22680851824,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650385,0.660177448531357,3.257010715565254e-05,22680848480,22680851824,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650386,0.6598328882763553,2.4427580366739406e-05,22680848262,22680851824,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650387,0.6594883280213821,0.00017201087841578998,22680851755,22680851826,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650388,0.6591437677664089,3.257010715565254e-05,22680848502,22680851826,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650389,0.6585407873201916,8.956779467804448e-05,22680692767,22680851826,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650390,0.6584546472564625,2.4427580366739406e-05,22680848275,22680851826,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650391,0.6581100870014893,3.257010715565254e-05,22680848515,22680851826,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650392,0.6575932466190011,5.3944239976549514e-05,22680586790,22680851826,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650393,0.6573348264277854,0.0017435185486760249,22672007637,22680851826,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650394,0.6573348264277854,4.1730449793179816e-05,22672007665,22680851826,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650398,0.6572486863640563,2.137413282089698e-05,22680768042,22680851826,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650395,0.6573348264277854,4.1730449793179816e-05,22672007669,22680851826,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650396,0.6573348264277854,5.292642412793537e-05,22672008019,22680851826,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650397,0.6573348264277854,5.903331921962023e-05,22672008161,22680851826,2023-10-10 12:47:42,1,2023,10,10,12,47,42
3234650399,0.6570764062365697,2.4427580366739406e-05,22680848303,22680851826,2023-10-10 12:47:42,1,2023,10,10,12,47,42
